,MAX,MIN,MEAN,STD,SKEW,KURTOSIS,CREST,ROTULO
0,0.4650036923076923,-0.5129852307692307,0.03210110953846153,0.15253280361489,-0.15943621385083734,0.26318176410851235,3.2925995821848337,B007
0,0.4305821538461538,-0.3819747692307692,0.03103633661538461,0.15362823095990374,-0.10438137990927847,-0.35106119933919633,2.7485735845679384,B007
0,0.3604873846153846,-0.2601433846153846,0.03435186092307691,0.10055501736375348,-0.0029971150958657843,0.10499015026014025,3.3939969567366504,B007
0,0.5192436923076923,-0.4364233846153845,0.0304165403076923,0.15652667454757277,0.08211552421824189,0.5677164002965567,3.2579435524216818,B007
0,0.4668812307692307,-0.376968,0.03213928615384615,0.14998571526670515,-0.00933661739079624,-0.07809787870856688,3.045198714360035,B007
0,0.4366319999999999,-0.3876073846153846,0.032384200615384606,0.14803315518218343,-0.07286199392719808,-0.35835358399055384,2.8827887491695714,B007
0,0.4174393846153846,-0.3504738461538461,0.03225882276923076,0.14423009404891257,-0.03277894101214682,-0.5798579756492761,2.8258210738129486,B007
0,0.4985907692307692,-0.482736,0.0328464923076923,0.16561031988793856,-0.05837005728141086,0.24223362890985678,2.9545247715228955,B007
0,0.4919150769230769,-0.4764775384615384,0.03422439692307692,0.1626448083182332,0.009128278148183105,0.13129025186666166,2.9610779209189206,B007
0,0.5127766153846154,-0.4919150769230769,0.030349157538461534,0.1518516531294311,0.04432010114421491,0.4552686788594835,3.3129323376123483,B007
0,0.4604141538461538,-0.4159790769230769,0.034258192615384604,0.150172851495377,-0.10607622038059446,-0.1688478899895558,2.9905247419119405,B007
0,0.3498479999999999,-0.385104,0.03140078769230768,0.1369026132760204,-0.1521616038945743,-0.3637901912571744,2.743084620084041,B007
0,0.5492843076923076,-0.5069353846153847,0.031427490461538456,0.1735844722478048,-0.08394168359542785,-0.129211837733465,3.11525029138249,B007
0,0.5144455384615384,-0.3736301538461538,0.032578838769230754,0.14902028404877163,-0.022392078068548215,-0.027218636430008658,3.374141139260663,B007
0,0.4495661538461538,-0.3202246153846154,0.029981577230769225,0.14444781432220702,0.14900816715868304,-0.3813765583886686,3.048820587750399,B007
0,0.5190350769230769,-0.4504006153846153,0.031427073230769216,0.14438202052505933,-0.1779905048137588,0.7091972118474925,3.514302830434368,B007
0,0.4564504615384615,-0.3974123076923077,0.033659675076923065,0.1318265150110544,-0.026956811874319263,0.3386750242974843,3.356450696540905,B007
0,0.371544,-0.3790541538461539,0.03019832861538461,0.1392350836492336,-0.008214857355250585,-0.4434137493002832,2.6618183120122674,B007
0,0.3473446153846154,-0.2724516923076923,0.03415993476923076,0.11357543142889626,0.04620000814727486,-0.2765751814891133,2.9300172007534986,B007
0,0.5424,-0.4126412307692307,0.03058009476923076,0.15381131699212267,0.005801084664014981,-0.04572415542147912,3.4603685540358247,B007
0,0.5373932307692307,-0.5238332307692307,0.03088759384615384,0.157924574003409,-0.053451838399821226,0.32545526888590404,3.341181500999493,B007
0,0.4011673846153846,-0.3344104615384615,0.032484961846153834,0.13087606425411016,-0.16472051882375227,-0.21368408426132124,2.976375586481765,B007
0,0.3809316923076923,-0.3477618461538461,0.03217516799999998,0.13005536722956332,-0.014173489342099572,0.020091374559286557,2.8446180060610313,B007
0,0.5570030769230769,-0.4731396923076922,0.03221668246153845,0.1700728622984686,-0.08094412322219172,-0.20310059101185063,3.219414513706232,B007
0,0.5403138461538461,-0.4042966153846154,0.03381843138461538,0.14932919915250029,0.025428081133742987,0.23354340510139382,3.530588628800805,B007
0,0.3646596923076923,-0.4188996923076923,0.02891576123076922,0.14464413350611596,-0.1101170144342192,-0.2583613330973096,2.841247019518698,B007
0,0.4791895384615384,-0.4424732307692308,0.03306553846153845,0.1443754356850929,-0.039105564899746356,0.1798563591794231,3.2368250869224404,B007
0,0.4543643076923077,-0.3686233846153846,0.03414345415384614,0.13104486681306193,0.06146736908873032,0.286982812424907,3.3567991476873686,B007
0,0.5772387692307692,-0.450192,0.030603668307692306,0.16833952925747273,0.09356817460878553,0.08732433483010782,3.3753511585263554,B007
0,0.4579107692307692,-0.4629175384615384,0.033819057230769216,0.1538745258226216,-0.18778089121184147,-0.042368958448716576,2.9396821667600594,B007
0,0.4287046153846154,-0.3452584615384615,0.032038107692307694,0.14905657474810885,0.08686235017370873,-0.4998375754088791,2.8132449911796114,B007
0,0.584123076923077,-0.4981735384615384,0.03302256369230769,0.14316037723474173,-0.010604727171006472,0.9951894616854156,3.9776883783236854,B007
0,0.4433076923076922,-0.3548547692307692,0.03226049169230768,0.12556411538068127,-0.037456349904164424,0.35691951225346585,3.421076986819303,B007
0,0.5202867692307692,-0.3842695384615384,0.03069024369230769,0.14271401993757662,0.0984735802052799,-0.20919987824394193,3.5658825566794676,B007
0,0.3396258461538461,-0.2547193846153845,0.03710182892307692,0.11288322065494498,-0.08755563949313876,-0.4496416289989802,2.8595142004560965,B007
0,0.6556781538461539,-0.4777292307692307,0.03343645661538461,0.14369853219236334,0.13295673265464591,1.5214669446463849,4.446260213645841,B007
0,0.4962959999999999,-0.4489403076923077,0.029102680615384607,0.17187580411772618,-0.02916439616546084,-0.26420117096338114,2.8483874900859583,B007
0,0.4510264615384615,-0.3682061538461538,0.034062928615384604,0.13181297142071702,-0.07004019374732882,-0.090371575386472,3.314439147277964,B007
0,0.4579107692307692,-0.3880246153846154,0.03376064492307692,0.1445904531571226,-0.13381597498971978,-0.14087002863311504,3.085461975338347,B007
0,0.5021372307692308,-0.4802326153846153,0.02997740492307692,0.17046835250294815,-0.17737436003590074,-0.08205988389036101,2.902525185163552,B007
0,0.4625003076923076,-0.4370492307692307,0.03302089476923076,0.14884886610614523,-0.042627585470482184,0.37764674697929657,3.0348802932465984,B007
0,0.4078430769230769,-0.3690406153846153,0.033785052923076916,0.13277088773958692,0.019340541513816752,-0.31746588010868315,2.9783129914674626,B007
0,0.5319692307692307,-0.4178566153846154,0.033514895999999995,0.12936170666102084,-0.12147077334272244,0.8492967603306245,3.9826977001287474,B007
0,0.3738387692307692,-0.3273175384615384,0.032742184615384605,0.12832204912053205,-0.005049566930513669,-0.2679883185402048,2.8241701566044726,B007
0,0.5501187692307692,-0.4516523076923077,0.031813011692307686,0.15526676781719362,-0.12492695504495162,0.2478651071052056,3.4726143341233175,B007
0,0.4470627692307692,-0.4852393846153846,0.03254191384615383,0.1418782434737635,-0.11286441121893394,0.4032000299141618,3.33513355558957,B007
0,0.373212923076923,-0.3342018461538461,0.031246203692307684,0.13184921978952555,-0.06270518572102217,-0.1683968922699277,2.7556218677604614,B007
0,0.7324486153846154,-0.5384363076923077,0.028464943384615374,0.1565862636065216,0.03631415751378733,1.526998282167098,4.604410788196511,B007
0,0.5398966153846154,-0.417648,0.03433684061538461,0.1495723930996682,0.05356316540517776,-0.10675359931882156,3.519759956743986,B007
0,0.4806498461538461,-0.3919883076923077,0.030232124307692298,0.14550247122347418,0.04777885883632115,0.07203922683795794,3.2358535160686466,B007
0,0.4047138461538461,-0.3986639999999999,0.030010991999999993,0.13132602451265238,-0.1329661587859653,-0.28049944682981254,3.0057295804461885,B007
0,0.4458110769230768,-0.3122972307692307,0.032676887999999994,0.12989351966971818,0.09563064873166123,-0.06813206159476115,3.3299880738698295,B007
0,0.533220923076923,-0.4643778461538461,0.03200034830769231,0.17758116052867337,0.03906485791104653,-0.12508569345277865,2.956524396970053,B007
0,0.4585366153846154,-0.4295390769230768,0.029617126153846145,0.16023247369722277,-0.14143531063590167,-0.11200101384251804,2.8153901430020065,B007
0,0.390528,-0.3761335384615384,0.03388185046153845,0.13985742041024687,-0.1728632302684648,-0.030010407267696326,2.7151103750121353,B007
0,0.523416,-0.4768947692307692,0.030581972307692298,0.16590547531861713,0.10495039553075423,0.022630551239888774,3.104134609927944,B007
0,0.4992166153846153,-0.4862824615384615,0.03637689046153845,0.15701928579563046,-0.07198809179836256,0.08631588705962612,3.0987715872608312,B007
0,0.4364233846153845,-0.3285692307692308,0.03214345846153845,0.14424488854277245,0.06315242778561546,-0.42303493620378063,2.9545460210218306,B007
0,0.4620830769230769,-0.3698750769230769,0.03451729292307692,0.13890787356144954,0.01621812983823301,-0.20155791861554206,3.2298859084722804,B007
0,0.4589538461538461,-0.3592356923076922,0.03608691507692307,0.140132544702182,0.1297187669572841,-0.00243643794483539,3.1731505777117754,B007
0,0.4869083076923076,-0.4337113846153846,0.0358920683076923,0.15882272481369117,0.019472401364531215,-0.2742453572934136,2.9917498277250676,B007
0,0.3947003076923077,-0.3206418461538461,0.03078412061538461,0.12731809275178563,-0.058981867938036815,-0.1665945397764279,3.0147060133965025,B007
0,0.4424732307692308,-0.3504738461538461,0.037665299076923064,0.14305587111331555,-0.03938094531596554,-0.4473908331610388,2.9924728353862493,B007
0,0.4954615384615384,-0.4266184615384615,0.030900319384615377,0.15840604929551425,0.02198372572996131,-0.30183429550430185,3.0714102352465025,B007
0,0.5780732307692308,-0.6006036923076923,0.03461033538461538,0.15112498222222023,-0.07310683618312448,1.1961005652272614,3.8757662983758383,B007
0,0.4608313846153846,-0.3519341538461538,0.029397662769230764,0.14723024612332852,0.03831122870533308,-0.3018143524111436,3.0708930411515163,B007
0,0.4424732307692308,-0.3955347692307692,0.03300962953846153,0.15644363760770127,-0.12456309454645978,-0.33764684762555275,2.768716487095705,B007
0,0.5035975384615384,-0.3936572307692307,0.03252209538461538,0.1369400537170941,0.18888348027751967,0.9350183839171282,3.579679189994575,B007
0,0.5161144615384615,-0.4806498461538461,0.033439794461538455,0.15558393860686182,0.07346438409357765,0.2699907152925465,3.2447597434688915,B007
0,0.4620830769230769,-0.4309993846153846,0.0298280363076923,0.1678438178166387,-0.04931289949086819,-0.30568110069607446,2.7118986371518146,B007
0,0.3675803076923077,-0.4055483076923076,0.034977289846153836,0.13022473612032762,-0.16462802156924183,-0.1215479520225009,3.0090241872530346,B007
0,0.7063716923076923,-0.4850307692307692,0.02945524061538461,0.16101635836934924,0.22764693152253287,1.1061834737389344,4.317434021096725,B007
0,0.4309993846153846,-0.373212923076923,0.03147067384615384,0.13193737302039013,-0.11056698346458083,-0.06647926930348236,3.1790575378220507,B007
0,0.4136843076923076,-0.3698750769230769,0.031130004923076916,0.14914073811329076,-0.021101451772539814,-0.5381996039204648,2.716568131594693,B007
0,0.4841963076923076,-0.3513083076923077,0.03190250769230769,0.12758580395063118,0.12192817275525333,0.5841294578810192,3.683445628264704,B007
0,0.3327415384615385,-0.3164695384615384,0.03194735999999999,0.12606881452635088,-0.022483073711506665,-0.6291043966997543,2.5596952134656856,B007
0,0.512568,-0.4345458461538461,0.031740413538461534,0.17285893602981103,0.048333532235362256,-0.22848051989445572,2.917891320186013,B007
0,0.5248763076923078,-0.425784,0.029898756923076912,0.16013784313586307,-0.05965680428791164,-0.09211820087326084,3.2235341935432196,B007
0,0.385104,-0.3223107692307692,0.03338534584615384,0.1343654797775165,-0.05990788290085004,-0.17177570932816666,2.782830345402463,B007
0,0.4478972307692307,-0.4604141538461538,0.030117803076923067,0.15355532518589707,-0.010949868618928566,0.03152776618272002,2.943717366166914,B007
0,0.3990812307692307,-0.3682061538461538,0.03335447076923076,0.14832996816703342,-0.11710323315552995,-0.25267283339484603,2.626199549639356,B007
0,0.4353803076923077,-0.2858030769230769,0.0318918683076923,0.12650543832837388,0.08081263099944344,-0.2993827794769772,3.3387516950412635,B007
0,0.392196923076923,-0.3202246153846154,0.0312003083076923,0.13924176912786543,-0.04608423878284431,-0.5061929092845703,2.74981650608646,B007
0,0.4912892307692307,-0.3440067692307692,0.031774626461538454,0.14653576652984424,0.04093257154486748,-0.6568240553545,3.2781121838109106,B007
0,0.4537384615384615,-0.4439335384615384,0.03362629661538461,0.15910315429475394,-0.027856107397379832,-0.21497850161867804,2.7915507975219507,B007
0,0.4086775384615385,-0.3187643076923077,0.031847641846153844,0.12910305518956677,-0.0546890705715469,-0.2646119101037079,3.0748323801744797,B007
0,0.4059655384615384,-0.400332923076923,0.03302360676923076,0.13387484645416206,-0.06184313228555469,-0.1751370143415949,2.945562587135452,B007
0,0.568476923076923,-0.4485230769230769,0.031634228307692296,0.1533161671008158,-0.04439436523751368,0.5895629122877586,3.6331216592992845,B007
0,0.5670166153846153,-0.4919150769230769,0.03265247999999999,0.13402136647200338,-0.15578500094902564,1.1149160390009372,4.1124942610917925,B007
0,0.3631993846153846,-0.3665372307692307,0.03567218769230767,0.12934135809371253,0.015739704346532647,-0.3102316528792173,2.7331490966812213,B007
0,0.3861470769230769,-0.2951907692307692,0.03367135753846154,0.12550036606334097,-0.008276198191629459,-0.2878892191766349,2.973147298205493,B007
0,0.4831532307692308,-0.2912270769230769,0.03393629907692306,0.11732931156349904,0.39417384754210094,0.7560462658940876,3.95760453458262,B007
0,0.4668812307692307,-0.4424732307692308,0.036072103384615375,0.15525843063184838,-0.0193207409236301,-0.19124008942392523,2.930496252776717,B007
0,0.4526953846153845,-0.4616658461538461,0.030443451692307687,0.16745383654657292,-0.05054631270698454,-0.3568347086400361,2.7138251157294473,B007
0,0.4556159999999999,-0.3289864615384615,0.0347774363076923,0.1442410169708572,0.01649041526358522,-0.5554474864013792,3.07217193857374,B007
0,0.4910806153846153,-0.3882332307692308,0.0328925963076923,0.1588985747627876,0.12103408208568087,-0.005047026414696898,3.027820177729351,B007
0,0.4510264615384615,-0.3485963076923077,0.03237794215384615,0.14801984835958462,-0.03866686767035816,-0.41561345765455293,2.978107517474223,B007
0,0.4493575384615385,-0.4086775384615385,0.033020060307692306,0.1652813274546557,-0.004310067036772979,-0.47876268819421064,2.667342402831052,B007
0,0.5457378461538461,-0.4537384615384615,0.03405583569230768,0.14773424926021947,0.1403725845093551,0.38170573384315487,3.6013566982416996,B007
0,0.3673716923076923,-0.3319070769230769,0.031557249230769226,0.13361987387982607,0.03362927541667921,-0.6571269982365502,2.677036416014552,B007
0,0.5086043076923077,-0.4017932307692308,0.034320359999999994,0.1640845258631698,-0.023217251029574757,-0.2915803760777105,3.0354459960706253,B007
0,0.4408043076923077,-0.4053396923076923,0.03203205784615383,0.14052095469468495,-0.09491149159741753,0.22969841298770977,3.059927882868101,B007
0,0.3784283076923077,-0.3848953846153846,0.034986677538461526,0.1452750914018954,-0.11069343943169259,-0.456640434391236,2.5769986255284727,B007
0,0.6106172307692308,-0.4453938461538462,0.03335947753846153,0.15601601150107763,0.0065192188938534195,0.23042616310926567,3.8291295757054926,B007
0,0.4812756923076923,-0.446436923076923,0.03317568738461537,0.134100131696521,-0.17994451170455278,0.1358973686949021,3.485539079452928,B007
0,0.4397612307692307,-0.3001975384615384,0.03515356984615384,0.11947258813583067,-0.004665510712008479,-0.049517954961434185,3.5327943660143633,B007
0,0.3884418461538462,-0.3329501538461538,0.03562504061538461,0.1314397855963758,-0.07720725635172027,-0.3785630042004171,2.8537005969746043,B007
0,0.5261279999999999,-0.4011673846153846,0.0327286246153846,0.13152513760659582,0.12718069651528174,0.6328892449223873,3.8836593267538313,B007
0,0.5764043076923077,-0.6245944615384615,0.03691511815384614,0.16059151662713608,-0.1516907722828298,1.1202659084643698,3.792282440215359,B007
0,0.580368,-0.4965046153846154,0.03414199384615384,0.15346481082664382,-0.06519757688713314,0.0047396848605654185,3.6932737243954783,B007
0,0.4042966153846154,-0.3198073846153846,0.035457105230769226,0.1307205789161555,0.07620388435242692,-0.33928760779249556,2.986363764628976,B007
0,0.5010941538461539,-0.484404923076923,0.03387246276923077,0.16763780400026793,0.04290034903417688,0.19711363762291922,2.9313439910291494,B007
0,0.4562418461538461,-0.3919883076923077,0.0314133046153846,0.13613119329445617,-0.008934780615031194,0.14098606361419552,3.267218587599947,B007
0,0.4061741538461538,-0.4335027692307692,0.034679595692307684,0.155702773361587,-0.03761587412074285,-0.40939288055614265,2.7188726028568118,B007
0,0.3853126153846153,-0.2885150769230769,0.03426612,0.14010812185146704,-0.01767208859905909,-0.6747866028801623,2.672637564899566,B007
0,0.4349630769230769,-0.390528,0.030681481846153838,0.13703903868154577,-0.07966987111551915,-0.1801320298262863,3.0988049405190115,B007
0,0.4866996923076923,-0.4357975384615384,0.035519063999999996,0.14157808654003418,-0.16259540348665896,0.1099460101850247,3.3359145582473584,B007
0,0.4900375384615384,-0.4787723076923076,0.031947151384615374,0.1511596022200652,-0.12960461539678686,0.19358816158978343,3.173310032636334,B007
0,0.4902461538461538,-0.4234892307692307,0.03367678153846153,0.1523439261817617,-0.02774289756231609,0.02086197975247428,3.143663708787778,B007
0,0.5970572307692308,-0.4393439999999999,0.0358541003076923,0.16858238133309605,0.029814667700213415,-0.025033877923060555,3.465812923119891,B007
0,0.5453206153846154,-0.5359329230769231,0.03435540738461538,0.1452714077554513,-0.00889371291964128,0.32170639998239503,3.654772468162721,B007
0,0.3402516923076923,-0.2568055384615385,0.03313834523076922,0.11087826685682971,0.17999241819487816,-0.47835415117109337,2.9415398520772884,B007
0,0.39324,-0.3312812307692308,0.03740306953846153,0.1490276030220707,-0.048458903724076435,-0.6887792887327522,2.5605335891279535,B007
0,0.5891298461538461,-0.4616658461538461,0.030258201230769225,0.1577472274913574,0.0038062506164145433,0.7202018600901017,3.6695503249779584,B007
0,0.4005415384615384,-0.3609046153846154,0.03613468799999999,0.1446190268649025,-0.03264982250792181,-0.3850398158114907,2.6882912457869246,B007
0,0.4168135384615384,-0.3435895384615384,0.03322825846153846,0.13979385787372434,0.049414171328392015,-0.202408353755688,2.9021834498745833,B007
0,0.5171575384615384,-0.3477618461538461,0.0342853126153846,0.12886919210062164,0.04032462144316595,0.5256910157228916,3.879951259165575,B007
0,0.5371846153846154,-0.4132670769230769,0.034699622769230755,0.1510138192036657,0.02670332601778638,0.2555005599502693,3.468492330664791,B007
0,0.4424732307692308,-0.4720966153846154,0.03276638399999999,0.1470385394642807,-0.0789470842347654,-0.08564699987577384,3.1353255419347885,B007
0,0.4695932307692307,-0.4159790769230769,0.03608712369230768,0.13752102766040095,-0.19552330291326508,0.20563603398414454,3.304422585776979,B007
0,0.4380923076923076,-0.3394172307692307,0.03663724246153845,0.15548284431363618,0.12559809955390996,-0.35752043240237397,2.743815596629293,B007
0,0.4207772307692307,-0.347136,0.03269962707692307,0.14626234907893115,-0.008278680135145843,-0.3918384368178005,2.8088949994418466,B007
0,0.4819015384615384,-0.4522781538461538,0.0349645643076923,0.15862210877523783,0.002808382304840912,0.0843584483824098,2.9682422404041975,B007
0,0.4105550769230769,-0.3803058461538461,0.03415284184615384,0.13483099914430474,0.016949627590800233,-0.12122598118998207,2.9531265846190884,B007
0,0.5384363076923077,-0.4973390769230769,0.033743538461538464,0.14726865682747364,0.08611814158667658,0.19117669046478492,3.565490970135561,B007
0,0.5446947692307692,-0.5261279999999999,0.034331416615384615,0.17139647033958091,-0.04375793685895011,0.07283467491007123,3.1175836584078915,B007
0,0.5173661538461538,-0.4316252307692307,0.031135011692307684,0.12765624713814688,0.14974637538749047,0.9676338094831007,3.939248747170061,B007
0,0.4030449230769231,-0.3490135384615385,0.03374312123076922,0.14116623864502068,-0.019562064009653705,0.010647431815652642,2.778194940292202,B007
0,0.3863556923076923,-0.3300295384615384,0.031929627692307685,0.1372625439481396,0.047697240754605796,-0.44306965015955324,2.742825932172381,B007
0,0.5217470769230769,-0.4335027692307692,0.030458054769230757,0.1422185479672427,-0.0347164189194707,0.9202739186546642,3.5890000482004565,B007
0,0.4430990769230769,-0.3727956923076923,0.03160064123076922,0.13262927433667435,0.018906867386666717,-0.15051630997220133,3.2514490392865985,B007
0,0.4508178461538461,-0.3481790769230769,0.03134341846153845,0.13486609876912328,-0.027824353386268225,-0.04047350249311732,3.2574797513518075,B007
0,0.3826006153846154,-0.3890676923076923,0.027833673230769223,0.12505293226694666,-0.11051137262718613,0.052996471936455514,3.038357356951151,B007
0,0.4485230769230769,-0.4629175384615384,0.030706307076923067,0.15362600905906362,-0.1283788172879161,0.009257221644568325,2.9562515914996865,B007
0,0.4752258461538461,-0.5065181538461538,0.02879622461538461,0.15971283513549028,-0.05000077968087355,0.0001109994348591492,3.1226181288793886,B007
0,0.3193901538461538,-0.2908098461538461,0.027915450461538455,0.11864563362914565,-0.12030837306266512,-0.44915191532189125,2.6216552064811873,B007
0,0.4378836923076923,-0.3738387692307692,0.030816038769230763,0.1240757927632454,0.045066980482796976,-0.008921833480378893,3.426719066065516,B007
0,0.5031803076923077,-0.4270356923076923,0.027786734769230763,0.14992866669577448,-0.10057228401793972,0.003988477671552193,3.3015325680874783,B007
0,0.4416387692307692,-0.3819747692307692,0.029276457230769225,0.14850161262942485,-0.004233681715036971,-0.1392956623455972,2.919209661375311,B007
0,0.513611076923077,-0.4910806153846153,0.02881458276923076,0.1625731621700924,-0.18992304005619565,0.28039217932916705,3.112286695288623,B007
0,0.4919150769230769,-0.4658381538461538,0.02611822892307692,0.16043292202255935,-0.10773446123582499,-0.026467572239818438,3.0278063985435977,B007
0,0.5434430769230769,-0.4541556923076923,0.028229625230769224,0.16039314687249354,-0.10899518678512961,0.2557557044280796,3.3385239809312757,B007
0,0.4193169230769231,-0.3594443076923077,0.030350826461538454,0.11810537676633748,0.16241931230306536,-0.03608974417182553,3.4402493986283216,B007
0,0.4372578461538461,-0.3805144615384615,0.027190303384615377,0.13842701375698394,-0.01831210375111545,0.10179785916978279,3.101026771468624,B007
0,0.4282873846153846,-0.302700923076923,0.0329549723076923,0.13279759099673147,0.20481029005301396,-0.23246882436392236,3.1316465163506972,B007
0,0.5015113846153846,-0.3752990769230769,0.03034832307692307,0.14202561027748048,0.03889750318747807,0.3718199075599977,3.45482970957436,B007
0,0.4264098461538461,-0.3886504615384615,0.03135405784615384,0.12760017828222367,-0.050759508564997745,-0.060926151309872445,3.2467607780438197,B007
0,0.4236978461538461,-0.4118067692307692,0.031137932307692302,0.14866191374635612,-0.008640926516496396,-0.41750139727246927,2.7908801553675406,B007
0,0.5497015384615385,-0.5732750769230769,0.030459932307692297,0.14520127766842342,-0.05620697542337892,1.2532091508074363,3.8658866177526505,B007
0,0.5490756923076923,-0.4656295384615385,0.030318908307692304,0.16795623531890141,-0.013798891995514706,-0.3734995579217215,3.2187207997071035,B007
0,0.4779378461538461,-0.3479704615384615,0.03195612184615384,0.15032432916168634,-0.060580144213053515,-0.3098958665042604,3.1113740553352893,B007
0,0.3181384615384615,-0.292896,0.027124380923076914,0.1102542657597792,-0.1347236104685813,-0.39114056001509345,2.803272652777743,B007
0,0.4047138461538461,-0.3928227692307692,0.03224004738461538,0.12330647397620856,-0.03853511151681401,0.015150388953090843,3.1769191370029635,B007
0,0.4706363076923076,-0.4153532307692307,0.02773416369230769,0.14776095341360745,-0.0735712196970563,-0.08788428814080884,3.1319672320205214,B007
0,0.4741827692307692,-0.3725870769230768,0.02992316492307692,0.13215762006988407,0.0025731623252413707,0.1281584922745349,3.501094852589489,B007
0,0.4808584615384615,-0.4245323076923077,0.030798723692307683,0.14520871960736453,-0.16516974607498314,0.2768710962578407,3.2409861247618057,B007
